지역명,날짜,매매지수
천안시 동남구,2020-06-08 00:00:52,85.43596915
천안시 서북구,2020-06-08 00:00:52,83.01511254
공주시,2020-06-08 00:00:52,77.97709234
보령시,2020-06-08 00:00:52,
아산시,2020-06-08 00:00:52,80.20291005
서산시,2020-06-08 00:00:52,89.6442943
논산시,2020-06-08 00:00:52,91.83902737
계룡시,2020-06-08 00:00:52,75.42109098
당진시,2020-06-08 00:00:52,99.09009745
금산군,2020-06-08 00:00:52,
부여군,2020-06-08 00:00:52,
서천군,2020-06-08 00:00:52,
청양군,2020-06-08 00:00:52,
홍성군,2020-06-08 00:00:52,
예산군,2020-06-08 00:00:52,
태안군,2020-06-08 00:00:52,
목포시,2020-06-08 00:00:52,99.94277044
여수시,2020-06-08 00:00:52,89.45958528
순천시,2020-06-08 00:00:52,90.94264685
나주시,2020-06-08 00:00:52,
광양시,2020-06-08 00:00:52,93.96775009
담양군,2020-06-08 00:00:52,
곡성군,2020-06-08 00:00:52,
구례군,2020-06-08 00:00:52,
고흥군,2020-06-08 00:00:52,
보성군,2020-06-08 00:00:52,
화순군,2020-06-08 00:00:52,
장흥군,2020-06-08 00:00:52,
강진군,2020-06-08 00:00:52,
해남군,2020-06-08 00:00:52,
영암군,2020-06-08 00:00:52,
무안군,2020-06-08 00:00:52,
함평군,2020-06-08 00:00:52,
영광군,2020-06-08 00:00:52,
장성군,2020-06-08 00:00:52,
완도군,2020-06-08 00:00:52,
진도군,2020-06-08 00:00:52,
포항시 남구,2020-06-08 00:00:52,85.49478796
포항시 북구,2020-06-08 00:00:52,79.91541309
경주시,2020-06-08 00:00:52,
김천시,2020-06-08 00:00:52,87.1973603
안동시,2020-06-08 00:00:52,89.01297267
구미시,2020-06-08 00:00:52,83.39512893
영주시,2020-06-08 00:00:52,
영천시,2020-06-08 00:00:52,
상주시,2020-06-08 00:00:52,
문경시,2020-06-08 00:00:52,
경산시,2020-06-08 00:00:52,92.21502635
의성군,2020-06-08 00:00:52,
영덕군,2020-06-08 00:00:52,
청도군,2020-06-08 00:00:52,
고령군,2020-06-08 00:00:52,
성주군,2020-06-08 00:00:52,
칠곡군,2020-06-08 00:00:52,
예천군,2020-06-08 00:00:52,
봉화군,2020-06-08 00:00:52,
창원시 의창구,2020-06-08 00:00:52,83.01876711
창원시 성산구,2020-06-08 00:00:52,78.22200031
창원시 마산합포구,2020-06-08 00:00:52,86.06529102
창원시 마산회원구,2020-06-08 00:00:52,89.28246473
창원시 진해구,2020-06-08 00:00:52,85.32344642
진주시,2020-06-08 00:00:52,89.1469702
통영시,2020-06-08 00:00:52,94.73848633
사천시,2020-06-08 00:00:52,
김해시,2020-06-08 00:00:52,82.88036186
밀양시,2020-06-08 00:00:52,
거제시,2020-06-08 00:00:52,92.3207661
양산시,2020-06-08 00:00:52,83.60885956
의령군,2020-06-08 00:00:52,
함안군,2020-06-08 00:00:52,
창녕군,2020-06-08 00:00:52,
경남 고성군,2020-06-08 00:00:52,
남해군,2020-06-08 00:00:52,
하동군,2020-06-08 00:00:52,
산청군,2020-06-08 00:00:52,
함양군,2020-06-08 00:00:52,
거창군,2020-06-08 00:00:52,
합천군,2020-06-08 00:00:52,
제주시,2020-06-08 00:00:52,
서귀포시,2020-06-08 00:00:52,
춘천시,2020-06-08 00:00:52,83.37481268
원주시,2020-06-08 00:00:52,84.85799003
강릉시,2020-06-08 00:00:52,76.76083822
동해시,2020-06-08 00:00:52,
태백시,2020-06-08 00:00:52,
속초시,2020-06-08 00:00:52,
삼척시,2020-06-08 00:00:52,
홍천군,2020-06-08 00:00:52,
횡성군,2020-06-08 00:00:52,
영월군,2020-06-08 00:00:52,
평창군,2020-06-08 00:00:52,
정선군,2020-06-08 00:00:52,
철원군,2020-06-08 00:00:52,
화천군,2020-06-08 00:00:52,
양구군,2020-06-08 00:00:52,
인제군,2020-06-08 00:00:52,
 고성군,2020-06-08 00:00:52,
양양군,2020-06-08 00:00:52,
전주시 완산구,2020-06-08 00:00:52,86.65105479
전주시 덕진구,2020-06-08 00:00:52,86.51951761
군산시,2020-06-08 00:00:52,80.39898782
익산시,2020-06-08 00:00:52,91.76237171
정읍시,2020-06-08 00:00:52,
남원시,2020-06-08 00:00:52,
김제시,2020-06-08 00:00:52,
완주군,2020-06-08 00:00:52,
무주군,2020-06-08 00:00:52,
임실군,2020-06-08 00:00:52,
순창군,2020-06-08 00:00:52,
고창군,2020-06-08 00:00:52,
부안군,2020-06-08 00:00:52,
종로구,2020-06-15 00:00:52,85.57690145
서울 중구,2020-06-15 00:00:52,81.43507165
용산구,2020-06-15 00:00:52,80.59276793
성동구,2020-06-15 00:00:52,80.64314859
광진구,2020-06-15 00:00:52,82.88170215
동대문구,2020-06-15 00:00:52,79.1794961
중랑구,2020-06-15 00:00:52,77.72030533
성북구,2020-06-15 00:00:52,77.56144248
강북구,2020-06-15 00:00:52,75.12653788
도봉구,2020-06-15 00:00:52,73.23865266
노원구,2020-06-15 00:00:52,68.95369324
은평구,2020-06-15 00:00:52,76.9673472
서대문구,2020-06-15 00:00:52,82.39508766
마포구,2020-06-15 00:00:52,78.57288268
양천구,2020-06-15 00:00:52,80.80187891
서울 강서구,2020-06-15 00:00:52,75.55492149
구로구,2020-06-15 00:00:52,75.35174362
금천구,2020-06-15 00:00:52,81.68215012
영등포구,2020-06-15 00:00:52,79.14482783
동작구,2020-06-15 00:00:52,77.79749946
관악구,2020-06-15 00:00:52,80.76974943
서초구,2020-06-15 00:00:52,80.56818885
강남구,2020-06-15 00:00:52,81.77547656
송파구,2020-06-15 00:00:52,78.51428349
강동구,2020-06-15 00:00:52,80.66333004
부산 중구,2020-06-15 00:00:52,97.11640086
부산 서구,2020-06-15 00:00:52,92.47547287
부산 동구,2020-06-15 00:00:52,89.99757525
영도구,2020-06-15 00:00:52,86.2050239
부산진구,2020-06-15 00:00:52,81.35569439
동래구,2020-06-15 00:00:52,79.36517896
부산 남구,2020-06-15 00:00:52,78.22461782
부산 북구,2020-06-15 00:00:52,83.26408437
해운대구,2020-06-15 00:00:52,65.61614144
사하구,2020-06-15 00:00:52,82.9803916
금정구,2020-06-15 00:00:52,80.288782
부산 강서구,2020-06-15 00:00:52,79.85074627
연제구,2020-06-15 00:00:52,79.93768776
수영구,2020-06-15 00:00:52,75.15071298
사상구,2020-06-15 00:00:52,88.33657161
기장군,2020-06-15 00:00:52,77.3541818
대구 중구,2020-06-15 00:00:52,84.59593046
대구 동구,2020-06-15 00:00:52,89.03707676
대구 서구,2020-06-15 00:00:52,87.30368478
대구 남구,2020-06-15 00:00:52,85.48999442
대구 북구,2020-06-15 00:00:52,88.42008473
수성구,2020-06-15 00:00:52,81.42756152
달서구,2020-06-15 00:00:52,78.0301795
달성군,2020-06-15 00:00:52,88.50188638
인천 중구,2020-06-15 00:00:52,79.45726282
인천 동구,2020-06-15 00:00:52,77.31132214
미추홀구,2020-06-15 00:00:52,80.80551547
연수구,2020-06-15 00:00:52,64.65590018
남동구,2020-06-15 00:00:52,74.49638982
부평구,2020-06-15 00:00:52,71.70738741
계양구,2020-06-15 00:00:52,71.27211204
인천 서구,2020-06-15 00:00:52,72.11581847
강화군,2020-06-15 00:00:52,
광주 동구,2020-06-15 00:00:52,94.96654596
광주 서구,2020-06-15 00:00:52,87.37516576
광주 남구,2020-06-15 00:00:52,85.94712195
광주 북구,2020-06-15 00:00:52,85.15759034
광산구,2020-06-15 00:00:52,80.90910538
대전 동구,2020-06-15 00:00:52,82.3045008
대전 중구,2020-06-15 00:00:52,80.58807174
대전 서구,2020-06-15 00:00:52,76.33634525
유성구,2020-06-15 00:00:52,76.39808115
대덕구,2020-06-15 00:00:52,76.93895608
울산 중구,2020-06-15 00:00:52,83.86389563
울산 남구,2020-06-15 00:00:52,77.955981
울산 동구,2020-06-15 00:00:52,86.37307286
울산 북구,2020-06-15 00:00:52,82.16395947
울주군,2020-06-15 00:00:52,86.06779431
세종특별자치시,2020-06-15 00:00:52,70.23026626
수원시 장안구,2020-06-15 00:00:52,69.25117352
수원시 권선구,2020-06-15 00:00:52,69.41204984
수원시 팔달구,2020-06-15 00:00:52,73.5448766
수원시 영통구,2020-06-15 00:00:52,68.85808869
성남시 수정구,2020-06-15 00:00:52,77.18428934
성남시 중원구,2020-06-15 00:00:52,76.58263338
성남시 분당구,2020-06-15 00:00:52,76.51138438
의정부시,2020-06-15 00:00:52,67.31870126
안양시 만안구,2020-06-15 00:00:52,76.90003244
안양시 동안구,2020-06-15 00:00:52,71.19375321
부천시,2020-06-15 00:00:52,71.23141855
부천시 원미구,2020-06-15 00:00:52,
부천시 소사구,2020-06-15 00:00:52,
부천시 오정구,2020-06-15 00:00:52,
광명시,2020-06-15 00:00:52,73.90661968
평택시,2020-06-15 00:00:52,72.25733116
동두천시,2020-06-15 00:00:52,72.36905621
안산시 상록구,2020-06-15 00:00:52,72.06443343
안산시 단원구,2020-06-15 00:00:52,71.35172954
고양시 덕양구,2020-06-15 00:00:52,64.54670086
고양시 일산동구,2020-06-15 00:00:52,68.76093398
고양시 일산서구,2020-06-15 00:00:52,70.17460476
과천시,2020-06-15 00:00:52,83.48573526
구리시,2020-06-15 00:00:52,75.58437701
남양주시,2020-06-15 00:00:52,66.94137477
오산시,2020-06-15 00:00:52,64.1361706
시흥시,2020-06-15 00:00:52,67.12431316
군포시,2020-06-15 00:00:52,70.57932398
의왕시,2020-06-15 00:00:52,67.13660764
하남시,2020-06-15 00:00:52,78.62323458
용인시 처인구,2020-06-15 00:00:52,73.36230326
용인시 기흥구,2020-06-15 00:00:52,73.5607815
용인시 수지구,2020-06-15 00:00:52,74.67328645
파주시,2020-06-15 00:00:52,74.33515222
이천시,2020-06-15 00:00:52,82.49795439
안성시,2020-06-15 00:00:52,71.03834155
김포시,2020-06-15 00:00:52,69.0808329
화성시,2020-06-15 00:00:52,70.02357832
광주시,2020-06-15 00:00:52,72.29506528
양주시,2020-06-15 00:00:52,74.93957895
포천시,2020-06-15 00:00:52,
여주시,2020-06-15 00:00:52,
연천군,2020-06-15 00:00:52,
가평군,2020-06-15 00:00:52,
양평군,2020-06-15 00:00:52,
청주시 상당구,2020-06-15 00:00:52,83.61044112
청주시 서원구,2020-06-15 00:00:52,81.93700564
청주시 흥덕구,2020-06-15 00:00:52,82.66733285
청주시 청원구,2020-06-15 00:00:52,87.75652742
충주시,2020-06-15 00:00:52,81.24544558
제천시,2020-06-15 00:00:52,83.1272246
보은군,2020-06-15 00:00:52,
옥천군,2020-06-15 00:00:52,
영동군,2020-06-15 00:00:52,
증평군,2020-06-15 00:00:52,
진천군,2020-06-15 00:00:52,
괴산군,2020-06-15 00:00:52,
음성군,2020-06-15 00:00:52,
단양군,2020-06-15 00:00:52,
천안시 동남구,2020-06-15 00:00:52,85.43603734
천안시 서북구,2020-06-15 00:00:52,83.03169611
공주시,2020-06-15 00:00:52,77.97709234
보령시,2020-06-15 00:00:52,
아산시,2020-06-15 00:00:52,80.25774595
서산시,2020-06-15 00:00:52,89.60332478
논산시,2020-06-15 00:00:52,91.83868245
계룡시,2020-06-15 00:00:52,75.54817019
당진시,2020-06-15 00:00:52,99.09009745
금산군,2020-06-15 00:00:52,
부여군,2020-06-15 00:00:52,
서천군,2020-06-15 00:00:52,
청양군,2020-06-15 00:00:52,
홍성군,2020-06-15 00:00:52,
예산군,2020-06-15 00:00:52,
태안군,2020-06-15 00:00:52,
목포시,2020-06-15 00:00:52,99.88130699
여수시,2020-06-15 00:00:52,89.54701724
순천시,2020-06-15 00:00:52,91.00405059
나주시,2020-06-15 00:00:52,
광양시,2020-06-15 00:00:52,93.96788427
담양군,2020-06-15 00:00:52,
곡성군,2020-06-15 00:00:52,
구례군,2020-06-15 00:00:52,
고흥군,2020-06-15 00:00:52,
보성군,2020-06-15 00:00:52,
화순군,2020-06-15 00:00:52,
장흥군,2020-06-15 00:00:52,
강진군,2020-06-15 00:00:52,
해남군,2020-06-15 00:00:52,
영암군,2020-06-15 00:00:52,
무안군,2020-06-15 00:00:52,
함평군,2020-06-15 00:00:52,
영광군,2020-06-15 00:00:52,
장성군,2020-06-15 00:00:52,
완도군,2020-06-15 00:00:52,
진도군,2020-06-15 00:00:52,
포항시 남구,2020-06-15 00:00:52,85.64932708
포항시 북구,2020-06-15 00:00:52,80.22007692
경주시,2020-06-15 00:00:52,
김천시,2020-06-15 00:00:52,86.85634233
안동시,2020-06-15 00:00:52,88.99298861
구미시,2020-06-15 00:00:52,83.52670233
영주시,2020-06-15 00:00:52,
영천시,2020-06-15 00:00:52,
상주시,2020-06-15 00:00:52,
문경시,2020-06-15 00:00:52,
경산시,2020-06-15 00:00:52,92.13117443
의성군,2020-06-15 00:00:52,
영덕군,2020-06-15 00:00:52,
청도군,2020-06-15 00:00:52,
고령군,2020-06-15 00:00:52,
성주군,2020-06-15 00:00:52,
칠곡군,2020-06-15 00:00:52,
예천군,2020-06-15 00:00:52,
봉화군,2020-06-15 00:00:52,
창원시 의창구,2020-06-15 00:00:52,83.38115279
창원시 성산구,2020-06-15 00:00:52,78.28478348
창원시 마산합포구,2020-06-15 00:00:52,86.06529102
창원시 마산회원구,2020-06-15 00:00:52,89.28246473
창원시 진해구,2020-06-15 00:00:52,85.32344642
진주시,2020-06-15 00:00:52,89.1469702
통영시,2020-06-15 00:00:52,94.73848633
사천시,2020-06-15 00:00:52,
김해시,2020-06-15 00:00:52,82.90054454
밀양시,2020-06-15 00:00:52,
거제시,2020-06-15 00:00:52,92.49402658
양산시,2020-06-15 00:00:52,83.60764035
의령군,2020-06-15 00:00:52,
함안군,2020-06-15 00:00:52,
창녕군,2020-06-15 00:00:52,
경남 고성군,2020-06-15 00:00:52,
남해군,2020-06-15 00:00:52,
하동군,2020-06-15 00:00:52,
산청군,2020-06-15 00:00:52,
함양군,2020-06-15 00:00:52,
거창군,2020-06-15 00:00:52,
합천군,2020-06-15 00:00:52,
제주시,2020-06-15 00:00:52,
서귀포시,2020-06-15 00:00:52,
춘천시,2020-06-15 00:00:52,83.38588839
원주시,2020-06-15 00:00:52,84.85792303
강릉시,2020-06-15 00:00:52,76.78128205
동해시,2020-06-15 00:00:52,
태백시,2020-06-15 00:00:52,
속초시,2020-06-15 00:00:52,
삼척시,2020-06-15 00:00:52,
홍천군,2020-06-15 00:00:52,
횡성군,2020-06-15 00:00:52,
영월군,2020-06-15 00:00:52,
평창군,2020-06-15 00:00:52,
정선군,2020-06-15 00:00:52,
철원군,2020-06-15 00:00:52,
화천군,2020-06-15 00:00:52,
양구군,2020-06-15 00:00:52,
인제군,2020-06-15 00:00:52,
 고성군,2020-06-15 00:00:52,
양양군,2020-06-15 00:00:52,
전주시 완산구,2020-06-15 00:00:52,86.64183675
전주시 덕진구,2020-06-15 00:00:52,86.50859478
군산시,2020-06-15 00:00:52,80.40361911
익산시,2020-06-15 00:00:52,91.76241096
정읍시,2020-06-15 00:00:52,
남원시,2020-06-15 00:00:52,
김제시,2020-06-15 00:00:52,
완주군,2020-06-15 00:00:52,
무주군,2020-06-15 00:00:52,
임실군,2020-06-15 00:00:52,
순창군,2020-06-15 00:00:52,
고창군,2020-06-15 00:00:52,
부안군,2020-06-15 00:00:52,
종로구,2020-06-22 00:00:52,85.78413686
서울 중구,2020-06-22 00:00:52,81.58773361
용산구,2020-06-22 00:00:52,80.69713304
성동구,2020-06-22 00:00:52,80.79246154
광진구,2020-06-22 00:00:52,83.18864542
동대문구,2020-06-22 00:00:52,79.4850251
중랑구,2020-06-22 00:00:52,77.81946104
성북구,2020-06-22 00:00:52,77.88787469
강북구,2020-06-22 00:00:52,76.06028469
도봉구,2020-06-22 00:00:52,73.51268992
노원구,2020-06-22 00:00:52,69.62101345
은평구,2020-06-22 00:00:52,77.26380025
서대문구,2020-06-22 00:00:52,82.77579444
마포구,2020-06-22 00:00:52,78.95166916
양천구,2020-06-22 00:00:52,81.12624694
서울 강서구,2020-06-22 00:00:52,75.90504287
구로구,2020-06-22 00:00:52,75.61914901
금천구,2020-06-22 00:00:52,81.86930066
영등포구,2020-06-22 00:00:52,79.60577906
동작구,2020-06-22 00:00:52,77.98048351
관악구,2020-06-22 00:00:52,81.32994459
서초구,2020-06-22 00:00:52,80.66077631
강남구,2020-06-22 00:00:52,82.09791881
송파구,2020-06-22 00:00:52,78.93877951
강동구,2020-06-22 00:00:52,80.80891892
부산 중구,2020-06-22 00:00:52,97.11640086
부산 서구,2020-06-22 00:00:52,92.47547287
부산 동구,2020-06-22 00:00:52,90.11428372
영도구,2020-06-22 00:00:52,86.15136986
부산진구,2020-06-22 00:00:52,81.45169126
동래구,2020-06-22 00:00:52,79.65412631
부산 남구,2020-06-22 00:00:52,78.30064168
부산 북구,2020-06-22 00:00:52,83.26138596
해운대구,2020-06-22 00:00:52,65.68565288
사하구,2020-06-22 00:00:52,82.9803916
금정구,2020-06-22 00:00:52,80.31528138
부산 강서구,2020-06-22 00:00:52,79.96221217
연제구,2020-06-22 00:00:52,80.18865591
수영구,2020-06-22 00:00:52,75.73690298
사상구,2020-06-22 00:00:52,88.33648162
기장군,2020-06-22 00:00:52,77.27523347
대구 중구,2020-06-22 00:00:52,84.90750564
대구 동구,2020-06-22 00:00:52,89.08479794
대구 서구,2020-06-22 00:00:52,87.67137616
대구 남구,2020-06-22 00:00:52,85.48996502
대구 북구,2020-06-22 00:00:52,88.42008473
수성구,2020-06-22 00:00:52,81.6491895
달서구,2020-06-22 00:00:52,78.19890981
달성군,2020-06-22 00:00:52,88.5248814
인천 중구,2020-06-22 00:00:52,79.53138408
인천 동구,2020-06-22 00:00:52,77.31132214
미추홀구,2020-06-22 00:00:52,81.13685787
연수구,2020-06-22 00:00:52,65.17083707
남동구,2020-06-22 00:00:52,74.66912333
부평구,2020-06-22 00:00:52,71.99290957
계양구,2020-06-22 00:00:52,71.35811286
인천 서구,2020-06-22 00:00:52,72.49030811
강화군,2020-06-22 00:00:52,
광주 동구,2020-06-22 00:00:52,95.08685192
광주 서구,2020-06-22 00:00:52,87.36771223
광주 남구,2020-06-22 00:00:52,85.947161
광주 북구,2020-06-22 00:00:52,85.15756302
광산구,2020-06-22 00:00:52,80.80883703
대전 동구,2020-06-22 00:00:52,82.77069498
대전 중구,2020-06-22 00:00:52,80.70722203
대전 서구,2020-06-22 00:00:52,76.64776673
유성구,2020-06-22 00:00:52,76.81886925
대덕구,2020-06-22 00:00:52,77.10051603
울산 중구,2020-06-22 00:00:52,84.1721439
울산 남구,2020-06-22 00:00:52,78.06763738
울산 동구,2020-06-22 00:00:52,86.32308896
울산 북구,2020-06-22 00:00:52,82.19486699
울주군,2020-06-22 00:00:52,86.09133899
세종특별자치시,2020-06-22 00:00:52,70.97445505
수원시 장안구,2020-06-22 00:00:52,69.57553756
수원시 권선구,2020-06-22 00:00:52,69.73519506
수원시 팔달구,2020-06-22 00:00:52,73.80121517
수원시 영통구,2020-06-22 00:00:52,69.26317156
성남시 수정구,2020-06-22 00:00:52,77.52504617
성남시 중원구,2020-06-22 00:00:52,76.87258761
성남시 분당구,2020-06-22 00:00:52,77.06233662
의정부시,2020-06-22 00:00:52,67.51204377
안양시 만안구,2020-06-22 00:00:52,77.37378523
안양시 동안구,2020-06-22 00:00:52,71.67041542
부천시,2020-06-22 00:00:52,71.48312311
부천시 원미구,2020-06-22 00:00:52,
부천시 소사구,2020-06-22 00:00:52,
부천시 오정구,2020-06-22 00:00:52,
광명시,2020-06-22 00:00:52,74.44939405
평택시,2020-06-22 00:00:52,72.38275796
동두천시,2020-06-22 00:00:52,72.36905621
안산시 상록구,2020-06-22 00:00:52,72.71569502
안산시 단원구,2020-06-22 00:00:52,71.62310311
고양시 덕양구,2020-06-22 00:00:52,64.87788987
고양시 일산동구,2020-06-22 00:00:52,68.81127849
고양시 일산서구,2020-06-22 00:00:52,70.49594059
과천시,2020-06-22 00:00:52,83.48573526
구리시,2020-06-22 00:00:52,75.93319719
남양주시,2020-06-22 00:00:52,67.75204597
오산시,2020-06-22 00:00:52,64.7565934
시흥시,2020-06-22 00:00:52,67.22804499
군포시,2020-06-22 00:00:52,71.03366943
의왕시,2020-06-22 00:00:52,67.34320628
하남시,2020-06-22 00:00:52,79.08519293
용인시 처인구,2020-06-22 00:00:52,73.49288463
용인시 기흥구,2020-06-22 00:00:52,74.05419694
용인시 수지구,2020-06-22 00:00:52,75.21544976
파주시,2020-06-22 00:00:52,74.40408354
이천시,2020-06-22 00:00:52,82.49795439
안성시,2020-06-22 00:00:52,71.14226003
김포시,2020-06-22 00:00:52,69.30170063
화성시,2020-06-22 00:00:52,70.27304946
광주시,2020-06-22 00:00:52,72.47278976
양주시,2020-06-22 00:00:52,74.96570754
포천시,2020-06-22 00:00:52,
여주시,2020-06-22 00:00:52,
연천군,2020-06-22 00:00:52,
가평군,2020-06-22 00:00:52,
양평군,2020-06-22 00:00:52,
청주시 상당구,2020-06-22 00:00:52,83.88279722
청주시 서원구,2020-06-22 00:00:52,82.07929339
청주시 흥덕구,2020-06-22 00:00:52,82.66002633
청주시 청원구,2020-06-22 00:00:52,87.77193051
충주시,2020-06-22 00:00:52,81.46618046
제천시,2020-06-22 00:00:52,83.222038
보은군,2020-06-22 00:00:52,
옥천군,2020-06-22 00:00:52,
영동군,2020-06-22 00:00:52,
증평군,2020-06-22 00:00:52,
진천군,2020-06-22 00:00:52,
괴산군,2020-06-22 00:00:52,
음성군,2020-06-22 00:00:52,
단양군,2020-06-22 00:00:52,
천안시 동남구,2020-06-22 00:00:52,85.44643628
천안시 서북구,2020-06-22 00:00:52,83.37837715
공주시,2020-06-22 00:00:52,77.97580153
보령시,2020-06-22 00:00:52,
아산시,2020-06-22 00:00:52,80.38911867
서산시,2020-06-22 00:00:52,89.42642996
